List of Securities,,,,,,,,,,,,,,,,,,,,
Updated as at 03/12/2019,,,,,,,,,,,,,,,,,,,,
Stock Code,Name of Securities,Category,Sub-Category,Board Lot,Par Value,ISIN,Expiry Date,Subject to Stamp Duty,Shortsell Eligible,CAS Eligible,VCM Eligible,Admitted to Stock Options,Admitted to Stock Futures,Admitted to CCASS,ETF / Fund Manager,Debt Securities Board Lot (Nominal),Debt Securities Investor Type,,,
22591,BP-HKEX@EP2007B,Derivative Warrants,,"10,000",,NL0013304132,03/07/2020,,,,,,,Y,,,,,,
22593,HS-CSPC@EC2002A,Derivative Warrants,,"10,000",,HK0000523313,28/02/2020,,,,,,,Y,,,,,,
22596,HSCITBK@EC2006A,Derivative Warrants,,"1,000",,HK0000523321,29/06/2020,,,,,,,Y,,,,,,
22598,HSPETCH@EC2002A,Derivative Warrants,,"2,000",,HK0000523339,28/02/2020,,,,,,,Y,,,,,,
22599,HS-SBPH@EC2002A,Derivative Warrants,,"5,000",,HK0000523347,28/02/2020,,,,,,,Y,,,,,,
22600,HS-CMBC@EC2007A,Derivative Warrants,,500,,HK0000523354,31/07/2020,,,,,,,Y,,,,,,
22601,HSCSHEN@EC2001A,Derivative Warrants,,"2,500",,HK0000523362,03/01/2020,,,,,,,Y,,,,,,
22603,HS-BYD @EC2101A,Derivative Warrants,,"25,000",,HK0000523370,26/01/2021,,,,,,,Y,,,,,,
22608,UBBOCHK@EC2002B,Derivative Warrants,,"2,500",,CH0493275876,17/02/2020,,,,,,,Y,,,,,,
22612,UB-HSCI@EC2002A,Derivative Warrants,,"2,000",,CH0493275843,17/02/2020,,,,,,,Y,,,,,,
22623,UB-SHKP@EC1912A,Derivative Warrants,,"5,000",,CH0493275827,27/12/2019,,,,,,,Y,,,,,,
22626,UB-CNBM@EC2001A,Derivative Warrants,,"1,000",,CH0493275868,21/01/2020,,,,,,,Y,,,,,,
22627,MBXIAMI@EC2003B,Derivative Warrants,,"1,000",,,03/03/2020,,,,,,,Y,,,,,,
22631,VT-NWD @EC2003A,Derivative Warrants,,"1,000",,CH0490515282,05/03/2020,,,,,,,Y,,,,,,
22635,VT-CKH @EC2003A,Derivative Warrants,,"5,000",,CH0490515290,05/03/2020,,,,,,,Y,,,,,,
22638,BP-HSBK@EC2004A,Derivative Warrants,,"10,000",,NL0013304041,20/04/2020,,,,,,,Y,,,,,,
22642,BPCITSE@EC2010A,Derivative Warrants,,"5,000",,NL0013304058,05/10/2020,,,,,,,Y,,,,,,
22643,VT-GWMC@EC2003A,Derivative Warrants,,500,,CH0490515308,05/03/2020,,,,,,,Y,,,,,,
22644,VTTENCT@EC1912E,Derivative Warrants,,"10,000",,CH0490515316,17/12/2019,,,,,,,Y,,,,,,
22645,VTTENCT@EC1912F,Derivative Warrants,,"10,000",,CH0490515324,17/12/2019,,,,,,,Y,,,,,,
22649,VTCLIFE@EC2004A,Derivative Warrants,,"10,000",,CH0490515332,23/04/2020,,,,,,,Y,,,,,,
22650,VTMTUAN@EC2004A,Derivative Warrants,,"5,000",,CH0490515340,06/04/2020,,,,,,,Y,,,,,,
22651,VTCP&CC@EP2003B,Derivative Warrants,,"2,000",,CH0490515357,04/03/2020,,,,,,,Y,,,,,,
22652,VTCNOOC@EC2001A,Derivative Warrants,,"5,000",,CH0490515399,31/01/2020,,,,,,,Y,,,,,,
22653,VT-HSBC@EC2003C,Derivative Warrants,,"4,000",,CH0490515381,02/03/2020,,,,,,,Y,,,,,,
22654,VTPINAN@EP2003C,Derivative Warrants,,"5,000",,CH0490515373,02/03/2020,,,,,,,Y,,,,,,
22655,VTPETCH@EC2004A,Derivative Warrants,,"2,000",,CH0490515365,01/04/2020,,,,,,,Y,,,,,,
22656,VT-SJM @EC2006A,Derivative Warrants,,"5,000",,CH0490515407,05/06/2020,,,,,,,Y,,,,,,
22658,VTJIANC@EC2007A,Derivative Warrants,,"10,000",,CH0490515415,13/07/2020,,,,,,,Y,,,,,,
22659,CS-CMOB@EC2002A,Derivative Warrants,,"5,000",,CH0484265274,13/02/2020,,,,,,,Y,,,,,,
22660,CS-CNBM@EC2106A,Derivative Warrants,,"20,000",,CH0484265282,25/06/2021,,,,,,,Y,,,,,,
22661,CSCSHEN@EC1912A,Derivative Warrants,,"2,500",,CH0484265290,27/12/2019,,,,,,,Y,,,,,,
22662,CSPINAN@EC2112A,Derivative Warrants,,"25,000",,CH0484265308,28/12/2021,,,,,,,Y,,,,,,
22664,CSPINAN@EP2002A,Derivative Warrants,,"5,000",,CH0484265316,13/02/2020,,,,,,,Y,,,,,,
22665,CS-HSBC@EP1912A,Derivative Warrants,,"2,000",,CH0484265324,24/12/2019,,,,,,,Y,,,,,,
22666,CSZHJIN@EC2002A,Derivative Warrants,,"2,500",,CH0484265332,17/02/2020,,,,,,,Y,,,,,,
22667,JP-ZAOL@EC2003A,Derivative Warrants,,"1,000",,NL0013651367,31/03/2020,,,,,,,Y,,,,,,
22671,JPXIAMI@EC2007A,Derivative Warrants,,"2,000",,NL0013651375,31/07/2020,,,,,,,Y,,,,,,
22677,JPSPDRG@EP2010A,Derivative Warrants,,"5,000",,NL0013651383,05/10/2020,,,,,,,Y,,,,,,
22678,JPZHJIN@EC2002A,Derivative Warrants,,"2,500",,NL0013651391,28/02/2020,,,,,,,Y,,,,,,
22679,JP-CKH @EC2002A,Derivative Warrants,,"5,000",,NL0013651409,28/02/2020,,,,,,,Y,,,,,,
22681,JP-HSCI@EC2002A,Derivative Warrants,,"2,000",,NL0013651417,28/02/2020,,,,,,,Y,,,,,,
22683,JP-NWD @EC2012A,Derivative Warrants,,"5,000",,NL0013651441,30/12/2020,,,,,,,Y,,,,,,
22685,HT-HSI @EP1912C,Derivative Warrants,,"10,000",,HK0000523388,30/12/2019,,,,,,,Y,,,,,,
22686,HT-HSI @EC2002A,Derivative Warrants,,"10,000",,HK0000523396,27/02/2020,,,,,,,Y,,,,,,
22688,SGGEELY@EC2002A,Derivative Warrants,,"10,000",,,28/02/2020,,,,,,,Y,,,,,,
22690,SG-MTRC@EC2003A,Derivative Warrants,,"5,000",,,31/03/2020,,,,,,,Y,,,,,,
22693,SGPINAN@EC2002C,Derivative Warrants,,"5,000",,,28/02/2020,,,,,,,Y,,,,,,
22697,SG-HSI @EP1912J,Derivative Warrants,,"10,000",,,30/12/2019,,,,,,,Y,,,,,,
22698,SG-CCB @EC1912A,Derivative Warrants,,"1,000",,,31/12/2019,,,,,,,Y,,,,,,
22699,SG-CMB @EC1912B,Derivative Warrants,,"5,000",,,31/12/2019,,,,,,,Y,,,,,,
22704,SG-GEG @EC2001C,Derivative Warrants,,"10,000",,,31/01/2020,,,,,,,Y,,,,,,
22705,GS-HSBC@EC1912A,Derivative Warrants,,"4,000",,,16/12/2019,,,,,,,Y,,,,,,
22708,GS-CCB @EC1912C,Derivative Warrants,,"1,000",,,24/12/2019,,,,,,,Y,,,,,,
22709,MBCSOFT@EC2009A,Derivative Warrants,,"2,000",,,02/09/2020,,,,,,,Y,,,,,,
22712,MBPINAN@EC2003A,Derivative Warrants,,"5,000",,,03/03/2020,,,,,,,Y,,,,,,
22713,MBPINAN@EC2003B,Derivative Warrants,,"2,500",,,03/03/2020,,,,,,,Y,,,,,,
22714,MBTENCT@EP2002K,Derivative Warrants,,"10,000",,,25/02/2020,,,,,,,Y,,,,,,
22715,MBTENCT@EC2003A,Derivative Warrants,,"1,000",,,02/03/2020,,,,,,,Y,,,,,,
22716,MBTENCT@EC2003B,Derivative Warrants,,"1,000",,,02/03/2020,,,,,,,Y,,,,,,
22717,MBTENCT@EC2003C,Derivative Warrants,,"1,000",,,02/03/2020,,,,,,,Y,,,,,,
22720,MBTENCT@EC2003D,Derivative Warrants,,"5,000",,,02/03/2020,,,,,,,Y,,,,,,
22722,MBTENCT@EC2003E,Derivative Warrants,,"5,000",,,02/03/2020,,,,,,,Y,,,,,,
22728,MBLENOV@EC2109A,Derivative Warrants,,"10,000",,,02/09/2021,,,,,,,Y,,,,,,
22733,UB-AAC @EC2002A,Derivative Warrants,,"5,000",,CH0493271719,17/02/2020,,,,,,,Y,,,,,,
22748,UB-CKH @EC2002A,Derivative Warrants,,"5,000",,CH0493271685,17/02/2020,,,,,,,Y,,,,,,
22749,UB-CKA @EC2003A,Derivative Warrants,,"5,000",,CH0493271727,09/03/2020,,,,,,,Y,,,,,,
22752,JP-CGHL@EC2002A,Derivative Warrants,,"2,000",,NL0013651557,28/02/2020,,,,,,,Y,,,,,,
22753,VTWHARF@EC2003B,Derivative Warrants,,"5,000",,CH0490517973,27/03/2020,,,,,,,Y,,,,,,
22754,VT-PWRA@EC2004A,Derivative Warrants,,"5,000",,CH0490517999,06/04/2020,,,,,,,Y,,,,,,
22755,VT-SPA @EC2003A,Derivative Warrants,,"5,000",,CH0490517981,02/03/2020,,,,,,,Y,,,,,,
22759,VT-KECL@EC2004A,Derivative Warrants,,"2,000",,CH0490518013,27/04/2020,,,,,,,Y,,,,,,
22765,VT-AGBK@EC2005A,Derivative Warrants,,"1,000",,CH0490518005,04/05/2020,,,,,,,Y,,,,,,
22766,VTPINAN@EC2003D,Derivative Warrants,,"5,000",,CH0490518294,02/03/2020,,,,,,,Y,,,,,,
22767,VTSUNAC@EC2003A,Derivative Warrants,,"10,000",,CH0490518286,02/03/2020,,,,,,,Y,,,,,,
22768,VTSANDS@EC2003A,Derivative Warrants,,"2,000",,CH0490518302,02/03/2020,,,,,,,Y,,,,,,
22769,SG-CCB @EC2001D,Derivative Warrants,,"1,000",,,31/01/2020,,,,,,,Y,,,,,,
22770,SG-ICBC@EC2001B,Derivative Warrants,,"1,000",,,31/01/2020,,,,,,,Y,,,,,,
22772,SGCITSE@EC2003A,Derivative Warrants,,"5,000",,,31/03/2020,,,,,,,Y,,,,,,
22776,CSCITSE@EC2003A,Derivative Warrants,,"5,000",,CH0484265464,31/03/2020,,,,,,,Y,,,,,,
22784,CS-ZAOL@EC2002A,Derivative Warrants,,"1,000",,CH0484265480,14/02/2020,,,,,,,Y,,,,,,
22786,CS-ALS @EC2002A,Derivative Warrants,,"2,500",,CH0484265498,14/02/2020,,,,,,,Y,,,,,,
22790,CSBOCHK@EC2004A,Derivative Warrants,,"5,000",,CH0484265506,29/04/2020,,,,,,,Y,,,,,,
22793,GSMTUAN@EC2004A,Derivative Warrants,,"5,000",,,06/04/2020,,,,,,,Y,,,,,,
22795,GSTENCT@EC2001C,Derivative Warrants,,"10,000",,,17/01/2020,,,,,,,Y,,,,,,
22797,MBCITBK@EC2005A,Derivative Warrants,,"1,000",,,05/05/2020,,,,,,,Y,,,,,,
22800,MBZHIST@EC2102A,Derivative Warrants,,"1,000",,,16/02/2021,,,,,,,Y,,,,,,
22811,MBWHARF@EC2006A,Derivative Warrants,,"5,000",,,02/06/2020,,,,,,,Y,,,,,,
22813,JPHK&CG@EC2006A,Derivative Warrants,,"5,000",,NL0013651649,30/06/2020,,,,,,,Y,,,,,,
22816,VT-ACMT@EC2003A,Derivative Warrants,,"5,000",,CH0490519359,02/03/2020,,,,,,,Y,,,,,,
22817,VT-AAC @EC2004B,Derivative Warrants,,"5,000",,CH0490519342,06/04/2020,,,,,,,Y,,,,,,
22820,VT-SUNY@EC2003A,Derivative Warrants,,"5,000",,CH0490519367,02/03/2020,,,,,,,Y,,,,,,
22824,VTCLIFE@EP2003A,Derivative Warrants,,"5,000",,CH0490519458,05/03/2020,,,,,,,Y,,,,,,
22826,VT-CMBC@EC2003A,Derivative Warrants,,500,,CH0490519466,05/03/2020,,,,,,,Y,,,,,,
22836,UBSPDRG@EC2002A,Derivative Warrants,,"1,000",,CH0493872052,17/02/2020,,,,,,,Y,,,,,,
22839,SGPETCH@EC2002A,Derivative Warrants,,"2,000",,,03/02/2020,,,,,,,Y,,,,,,
22840,SGTENCT@EC2002G,Derivative Warrants,,"10,000",,,28/02/2020,,,,,,,Y,,,,,,
22841,SGTENCT@EC2003A,Derivative Warrants,,"10,000",,,31/03/2020,,,,,,,Y,,,,,,
22844,SGTENCT@EC2003B,Derivative Warrants,,"10,000",,,31/03/2020,,,,,,,Y,,,,,,
22846,BI-GWMC@EC1912B,Derivative Warrants,,500,,HK0000524295,24/12/2019,,,,,,,Y,,,,,,
22848,UB-AGBK@EC2003A,Derivative Warrants,,"1,000",,CH0493872094,30/03/2020,,,,,,,Y,,,,,,
22850,CSTRAHK@EC2002A,Derivative Warrants,,"2,500",,CH0484265654,21/02/2020,,,,,,,Y,,,,,,
22852,CS-HTSE@EC2008A,Derivative Warrants,,"2,000",,CH0484265662,27/08/2020,,,,,,,Y,,,,,,
22853,GSTENCT@EC2001D,Derivative Warrants,,"10,000",,,24/01/2020,,,,,,,Y,,,,,,
22873,GS-AAC @EC2003A,Derivative Warrants,,"5,000",,,30/03/2020,,,,,,,Y,,,,,,
22878,MB-HKEX@EP2004A,Derivative Warrants,,"5,000",,,02/04/2020,,,,,,,Y,,,,,,
22881,MB-HKEX@EC2003D,Derivative Warrants,,"5,000",,,03/03/2020,,,,,,,Y,,,,,,
22883,MB-HKEX@EC2001B,Derivative Warrants,,"5,000",,,03/01/2020,,,,,,,Y,,,,,,
22885,MB-AIA @EC2003A,Derivative Warrants,,"2,000",,,03/03/2020,,,,,,,Y,,,,,,
22886,MB-AIA @EC2004A,Derivative Warrants,,"2,000",,,02/04/2020,,,,,,,Y,,,,,,
22887,MB-AIA @EP2003B,Derivative Warrants,,"2,000",,,03/03/2020,,,,,,,Y,,,,,,
22893,MB-AIA @EP2003C,Derivative Warrants,,"2,000",,,03/03/2020,,,,,,,Y,,,,,,
22894,MBMTUAN@EC2006A,Derivative Warrants,,"5,000",,,30/06/2020,,,,,,,Y,,,,,,
22895,MB-SPA @EC2004B,Derivative Warrants,,"5,000",,,02/04/2020,,,,,,,Y,,,,,,
22899,HS-CKH @EC2002A,Derivative Warrants,,"5,000",,HK0000525656,28/02/2020,,,,,,,Y,,,,,,
22901,HSBOCHK@EC2002A,Derivative Warrants,,"2,500",,HK0000525664,28/02/2020,,,,,,,Y,,,,,,
22903,HS-CRRC@EC2011A,Derivative Warrants,,"5,000",,HK0000525672,24/11/2020,,,,,,,Y,,,,,,
22908,HSCRAIL@EC2012A,Derivative Warrants,,"5,000",,HK0000525680,31/12/2020,,,,,,,Y,,,,,,
22909,HSCCCCL@EC2012A,Derivative Warrants,,"5,000",,HK0000525698,31/12/2020,,,,,,,Y,,,,,,
22910,BI-BYD @EC2002A,Derivative Warrants,,"5,000",,HK0000525706,24/02/2020,,,,,,,Y,,,,,,
22913,JPANGAN@EC1912A,Derivative Warrants,,"2,000",,NL0012749642,31/12/2019,,,,,,,Y,,,,,,
22914,BI-BOCL@EC2002A,Derivative Warrants,,"1,000",,HK0000525714,28/02/2020,,,,,,,Y,,,,,,
22915,EAAGILE@EC1912A,Derivative Warrants,,"20,000",,HK0000429388,31/12/2019,,,,,,,Y,,,,,,
22916,HS-SUNY@EC2003B,Derivative Warrants,,"10,000",,HK0000525722,06/03/2020,,,,,,,Y,,,,,,
22917,HS-SHKP@EP2002A,Derivative Warrants,,"25,000",,HK0000525730,24/02/2020,,,,,,,Y,,,,,,
22926,BPXIAMI@EC1912A,Derivative Warrants,,"2,000",,NL0013304223,31/12/2019,,,,,,,Y,,,,,,
22927,HSLENOV@EC2012A,Derivative Warrants,,"10,000",,HK0000525748,31/12/2020,,,,,,,Y,,,,,,
22928,JP-SPA @EP2002B,Derivative Warrants,,"5,000",,NL0013651755,28/02/2020,,,,,,,Y,,,,,,
22929,HT-HSBC@EC2003B,Derivative Warrants,,"4,000",,HK0000525755,30/03/2020,,,,,,,Y,,,,,,
22931,HT-CMOB@EC2003A,Derivative Warrants,,"5,000",,HK0000525763,03/03/2020,,,,,,,Y,,,,,,
22932,HTPINAN@EC2003B,Derivative Warrants,,"5,000",,HK0000525771,02/03/2020,,,,,,,Y,,,,,,
22939,VT-CTWR@EC2001B,Derivative Warrants,,"2,000",,CH0490520167,29/01/2020,,,,,,,Y,,,,,,
22944,SG-HSI @EC2002K,Derivative Warrants,,"10,000",,,27/02/2020,,,,,,,Y,,,,,,
22945,SG-CMOB@EC2002D,Derivative Warrants,,"5,000",,,04/02/2020,,,,,,,Y,,,,,,
22946,SG-SHKP@EC2002A,Derivative Warrants,,"5,000",,,04/02/2020,,,,,,,Y,,,,,,
22949,SGCLIFE@EP1912A,Derivative Warrants,,"10,000",,,09/12/2019,,,,,,,Y,,,,,,
22950,GSTENCT@EC2001E,Derivative Warrants,,"10,000",,,23/01/2020,,,,,,,Y,,,,,,
22953,GS-GEG @EC1912B,Derivative Warrants,,"10,000",,,20/12/2019,,,,,,,Y,,,,,,
22959,CS-HSI @EC2002B,Derivative Warrants,,"10,000",,CH0484265753,27/02/2020,,,,,,,Y,,,,,,
22962,CS-SHKP@EC2002C,Derivative Warrants,,"2,500",,CH0484265761,18/02/2020,,,,,,,Y,,,,,,
22970,CSCPAIR@EC2002A,Derivative Warrants,,"5,000",,CH0484265779,18/02/2020,,,,,,,Y,,,,,,
22971,MBYUXIU@EC2005A,Derivative Warrants,,"2,000",,,15/05/2020,,,,,,,Y,,,,,,
22979,CSEVERG@EC2002A,Derivative Warrants,,"10,000",,CH0484265787,18/02/2020,,,,,,,Y,,,,,,
22981,CS-LINK@EC2005A,Derivative Warrants,,"2,500",,CH0484265795,29/05/2020,,,,,,,Y,,,,,,
22982,MBCEAIR@EC2001A,Derivative Warrants,,"2,000",,,10/01/2020,,,,,,,Y,,,,,,
22984,CS-HSBC@EC2002A,Derivative Warrants,,"4,000",,CH0484265803,18/02/2020,,,,,,,Y,,,,,,
23001,MB-CSPC@EC2002A,Derivative Warrants,,"20,000",,,04/02/2020,,,,,,,Y,,,,,,
23003,HTCLIFE@EC1912C,Derivative Warrants,,"10,000",,HK0000475670,30/12/2019,,,,,,,Y,,,,,,
23014,JPCLIFE@EP1912C,Derivative Warrants,,"10,000",,NL0013178023,13/12/2019,,,,,,,Y,,,,,,
23017,CS-SPA @EC2002A,Derivative Warrants,,"5,000",,CH0484265811,18/02/2020,,,,,,,Y,,,,,,
23018,MBBOCHK@EP2003B,Derivative Warrants,,"2,500",,,03/03/2020,,,,,,,Y,,,,,,
23025,MBANGAN@EC2004A,Derivative Warrants,,"2,000",,,02/04/2020,,,,,,,Y,,,,,,
23031,MB-PWRA@EC2003A,Derivative Warrants,,"5,000",,,03/03/2020,,,,,,,Y,,,,,,
23035,MB-ICBC@EC2002A,Derivative Warrants,,"1,000",,,10/02/2020,,,,,,,Y,,,,,,
23036,CS-CEIL@EC2007A,Derivative Warrants,,"10,000",,CH0457050661,31/07/2020,,,,,,,Y,,,,,,
23042,VTXIAMI@EC2001A,Derivative Warrants,,"2,000",,CH0457107040,03/01/2020,,,,,,,Y,,,,,,
23045,MB-CGHL@EC2003A,Derivative Warrants,,"2,000",,,03/03/2020,,,,,,,Y,,,,,,
23047,MBSTANC@EC2003A,Derivative Warrants,,500,,,03/03/2020,,,,,,,Y,,,,,,
23050,MB-SMIC@EC2005A,Derivative Warrants,,"2,500",,,18/05/2020,,,,,,,Y,,,,,,
23058,MBCPAIR@EC2005A,Derivative Warrants,,"1,000",,,05/05/2020,,,,,,,Y,,,,,,
23061,MBCPAIR@EP2003A,Derivative Warrants,,"1,000",,,03/03/2020,,,,,,,Y,,,,,,
23068,MBTENCT@EP2003F,Derivative Warrants,,"5,000",,,02/03/2020,,,,,,,Y,,,,,,
23074,MBTENCT@EP2003G,Derivative Warrants,,"1,000",,,02/03/2020,,,,,,,Y,,,,,,
23077,HT-SHKP@EC2008A,Derivative Warrants,,"25,000",,HK0000526266,06/08/2020,,,,,,,Y,,,,,,
23082,HT-HKEX@EC2005B,Derivative Warrants,,"10,000",,HK0000526274,12/05/2020,,,,,,,Y,,,,,,
23084,BI-AGBK@EC2003A,Derivative Warrants,,"1,000",,HK0000526282,24/03/2020,,,,,,,Y,,,,,,
23087,JP-CRRC@EC1912A,Derivative Warrants,,"1,000",,NL0012327720,31/12/2019,,,,,,,Y,,,,,,
23093,BI-HTSE@EC2008A,Derivative Warrants,,"2,000",,HK0000526290,27/08/2020,,,,,,,Y,,,,,,
23094,BI-MTRC@EC1912A,Derivative Warrants,,"5,000",,HK0000526308,27/12/2019,,,,,,,Y,,,,,,
23098,BICPAIR@EC2006A,Derivative Warrants,,"5,000",,HK0000526316,30/06/2020,,,,,,,Y,,,,,,
23102,BI-SHKP@EC2002A,Derivative Warrants,,"5,000",,HK0000526324,04/02/2020,,,,,,,Y,,,,,,
23105,BIHLAND@EC2002A,Derivative Warrants,,"1,000",,HK0000526332,21/02/2020,,,,,,,Y,,,,,,
23109,BIMTUAN@EC2004B,Derivative Warrants,,"5,000",,HK0000526340,06/04/2020,,,,,,,Y,,,,,,
23110,BIMTUAN@EC2006A,Derivative Warrants,,"5,000",,HK0000526357,22/06/2020,,,,,,,Y,,,,,,
23132,HS-HSI @EC2003C,Derivative Warrants,,"10,000",,HK0000526365,30/03/2020,,,,,,,Y,,,,,,
23136,HS-CMOB@EC2002B,Derivative Warrants,,"5,000",,HK0000526373,27/02/2020,,,,,,,Y,,,,,,
23148,HSFTA50@EC2004A,Derivative Warrants,,500,,HK0000526381,01/04/2020,,,,,,,Y,,,,,,
23152,HSCSA50@EC2006A,Derivative Warrants,,"1,000",,HK0000526399,30/06/2020,,,,,,,Y,,,,,,
23160,HS-SHKP@EC2006A,Derivative Warrants,,"25,000",,HK0000526407,30/06/2020,,,,,,,Y,,,,,,
23162,HS-CCB @EC2002B,Derivative Warrants,,"1,000",,HK0000526415,27/02/2020,,,,,,,Y,,,,,,
23166,HS-ICBC@EC2002A,Derivative Warrants,,"1,000",,HK0000526423,27/02/2020,,,,,,,Y,,,,,,
23180,HSCNOOC@EC2002A,Derivative Warrants,,"5,000",,HK0000526431,21/02/2020,,,,,,,Y,,,,,,
23182,HS-HSI @EP2002E,Derivative Warrants,,"10,000",,HK0000526449,27/02/2020,,,,,,,Y,,,,,,
23183,HS-CMB @EC2001A,Derivative Warrants,,"5,000",,HK0000526456,03/01/2020,,,,,,,Y,,,,,,
23189,VTHSCEI@EC2002A,Derivative Warrants,,"10,000",,CH0490523393,27/02/2020,,,,,,,Y,,,,,,
23192,VTHSCEI@EP2006A,Derivative Warrants,,"10,000",,CH0490523435,29/06/2020,,,,,,,Y,,,,,,
23213,JP-HKEX@EC1912F,Derivative Warrants,,"10,000",,NL0013651995,24/12/2019,,,,,,,Y,,,,,,
23214,JP-HSBC@EC2003B,Derivative Warrants,,"4,000",,NL0013652019,09/03/2020,,,,,,,Y,,,,,,
23218,JP-CTIH@EC2005A,Derivative Warrants,,"2,000",,NL0013652027,04/05/2020,,,,,,,Y,,,,,,
23221,JP-CLIT@EC2002A,Derivative Warrants,,"2,000",,NL0013652035,28/02/2020,,,,,,,Y,,,,,,
23237,MB-HSBC@EC2003A,Derivative Warrants,,"2,000",,,03/03/2020,,,,,,,Y,,,,,,
23238,MB-HSBC@EC2007A,Derivative Warrants,,"4,000",,,03/07/2020,,,,,,,Y,,,,,,
23244,MBSAMSN@EC1912A,Derivative Warrants,,"3,000",,,16/12/2019,,,,,,,Y,,,,,,
23252,MB-SHPC@EC2011A,Derivative Warrants,,"2,000",,,18/11/2020,,,,,,,Y,,,,,,
23255,MBCRPOW@EC2002A,Derivative Warrants,,"20,000",,,07/02/2020,,,,,,,Y,,,,,,
23258,SGCPAIR@EC2003A,Derivative Warrants,,"5,000",,,31/03/2020,,,,,,,Y,,,,,,
23267,SG-CUNI@EC2003A,Derivative Warrants,,"10,000",,,31/03/2020,,,,,,,Y,,,,,,
23268,SGCNOOC@EC2002A,Derivative Warrants,,"5,000",,,21/02/2020,,,,,,,Y,,,,,,
23275,SG-HSBC@EC2003C,Derivative Warrants,,"4,000",,,31/03/2020,,,,,,,Y,,,,,,
23276,SGPINAN@EC2007A,Derivative Warrants,,"25,000",,,24/07/2020,,,,,,,Y,,,,,,
23277,SGTENCT@EC1912I,Derivative Warrants,,"10,000",,,17/12/2019,,,,,,,Y,,,,,,
23278,SG-BYD @EC2002A,Derivative Warrants,,"5,000",,,28/02/2020,,,,,,,Y,,,,,,
23281,SGCP&CC@EC2002A,Derivative Warrants,,"2,000",,,21/02/2020,,,,,,,Y,,,,,,
23283,SG-CKA @EC2002A,Derivative Warrants,,"5,000",,,21/02/2020,,,,,,,Y,,,,,,
23284,SG-HKEX@EC1912D,Derivative Warrants,,"10,000",,,24/12/2019,,,,,,,Y,,,,,,
23285,SG-LINK@EC2001A,Derivative Warrants,,"5,000",,,24/01/2020,,,,,,,Y,,,,,,
23288,SGHSCEI@EC2003D,Derivative Warrants,,"10,000",,,30/03/2020,,,,,,,Y,,,,,,
23293,MBPINAN@EC2001A,Derivative Warrants,,"5,000",,,03/01/2020,,,,,,,Y,,,,,,
23296,SG-HSI @EC2002L,Derivative Warrants,,"10,000",,,27/02/2020,,,,,,,Y,,,,,,
23309,MB-WYNN@EC1912A,Derivative Warrants,,"4,000",,,16/12/2019,,,,,,,Y,,,,,,
23315,SG-HSI @EP2003B,Derivative Warrants,,"10,000",,,30/03/2020,,,,,,,Y,,,,,,
23319,UB-HSBC@EC2002A,Derivative Warrants,,"4,000",,CH0493873779,05/02/2020,,,,,,,Y,,,,,,
23321,UB-HSBC@EP2003B,Derivative Warrants,,"4,000",,CH0493873811,09/03/2020,,,,,,,Y,,,,,,
23322,UB-MTRC@EC1912D,Derivative Warrants,,"5,000",,CH0493873845,27/12/2019,,,,,,,Y,,,,,,
23327,JPCLIFE@EC2002A,Derivative Warrants,,"10,000",,NL0013178080,20/02/2020,,,,,,,Y,,,,,,
23328,UBHSCEI@EC2002A,Derivative Warrants,,"10,000",,CH0493873803,27/02/2020,,,,,,,Y,,,,,,
23330,JP-AAC @EC2002A,Derivative Warrants,,"5,000",,NL0013652043,28/02/2020,,,,,,,Y,,,,,,
23333,JPBOCHK@EC2002A,Derivative Warrants,,"2,500",,NL0013652050,28/02/2020,,,,,,,Y,,,,,,
23336,JPCNOOC@EC2001A,Derivative Warrants,,"5,000",,NL0013652068,31/01/2020,,,,,,,Y,,,,,,
23339,JPCNOOC@EP2005A,Derivative Warrants,,"5,000",,NL0013652076,05/05/2020,,,,,,,Y,,,,,,
23340,JPKSOFT@EC2002A,Derivative Warrants,,"5,000",,NL0013652084,28/02/2020,,,,,,,Y,,,,,,
23343,JP-HSI @EP2003C,Derivative Warrants,,"10,000",,NL0013652092,30/03/2020,,,,,,,Y,,,,,,
23344,JP-HSI @EP2002G,Derivative Warrants,,"10,000",,NL0013652100,27/02/2020,,,,,,,Y,,,,,,
23346,CS-HSI @EP2003A,Derivative Warrants,,"10,000",,CH0484265886,30/03/2020,,,,,,,Y,,,,,,
23356,CS-HSBC@EC2002B,Derivative Warrants,,"4,000",,CH0484265894,05/02/2020,,,,,,,Y,,,,,,
23361,CSBOCHK@EC2002C,Derivative Warrants,,"5,000",,CH0484265902,19/02/2020,,,,,,,Y,,,,,,
23373,CS-HKEX@EC1912E,Derivative Warrants,,"10,000",,CH0484265910,24/12/2019,,,,,,,Y,,,,,,
23397,JP-CGDN@EC2004A,Derivative Warrants,,"10,000",,NL0013178114,22/04/2020,,,,,,,Y,,,,,,
23407,GSCLIFE@EC2002A,Derivative Warrants,,"10,000",,,20/02/2020,,,,,,,Y,,,,,,
23411,CS-CLIT@EC2002A,Derivative Warrants,,"2,000",,CH0484265928,19/02/2020,,,,,,,Y,,,,,,
23412,CS-MTRC@EC2002A,Derivative Warrants,,"5,000",,CH0484265936,19/02/2020,,,,,,,Y,,,,,,
23416,CS-CTWR@EC2001A,Derivative Warrants,,"2,000",,CH0484265944,22/01/2020,,,,,,,Y,,,,,,
